10011157,2060098.54,2060098.54,2058680.34,2029753.54,2050373.72,2051786.20,2053154.06,2054522.83,2055938.17,2057308.80,2058680.34,2060098.54,2060098.54,2046232.99,2047642.61,2049007.71,'0','002','001'
10011158,2323589.27,2323589.27,2322041.25,2289108.92,2312569.30,2314111.07,2315653.75,2317248.97,2318793.80,2320494.25,2322041.25,2323589.27,2323589.27,2307899.07,2309437.67,2310977.29,'0','002','001'
10011159,3772299.81,4837054.37,4832892.71,4764985.10,4813392.38,4816708.27,4819919.41,4823132.69,4826455.29,4829672.93,4832892.71,4837054.37,3772299.81,4803671.74,4806980.93,4810185.59,'0','002','001'
10011160,20074838.23,20074838.23,20074838.23,20024705.17,20065766.45,20065766.45,20069779.60,20069779.60,20070779.60,20074838.23,20074838.23,20074838.23,20074838.23,20061664.95,20061664.95,20065766.45,'0','002','001'
10011160,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,'0','005','001'
10011161,3739699.83,3739699.83,5734301.83,4505738.11,9919390.84,15227248.29,15230451.92,15230451.92,15230451.92,15234301.83,5734301.83,3739699.83,3739699.83,7742534.12,7742534.12,7769535.01,'0','002','001'
10011162,0.00,0.00,0.00,2133156.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,'0','002','001'
10011163,0.00,0.00,0.00,5257846.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,'0','002','001'
10011164,10510133.95,5167165.95,3545065.42,31159291.26,37034848.28,37118284.09,42047020.45,37117896.80,32007745.29,29177896.17,3545065.42,5167165.95,10510133.95,16821199.01,22317884.40,22905309.45,'0','002','001'
10011165,0.00,0.00,0.00,5299478.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,'0','002','001'
10011166,0.00,0.00,0.00,5183507.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,'0','002','001'
10011167,13892001.48,5373407.68,3275643.80,6908342.36,11438366.28,13585435.01,17114104.58,20034237.86,23107449.40,23185017.54,3275643.80,5373407.68,13892001.48,12564767.46,17108529.94,17970327.07,'0','002','001'
10011168,0.00,0.00,0.00,1162966.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1171790.78,0.00,0.00,'0','002','001'
10011169,0.00,0.00,0.00,5102658.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5113013.08,5113013.08,0.00,'0','002','001'
10011170,0.00,0.00,0.00,225.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,225.00,225.00,0.00,'0','002','001'
10011171,6884098.93,6884098.93,6884098.93,5607187.85,6845691.53,6845691.53,6857671.49,6857671.49,6870872.51,6870872.51,6884098.93,6884098.93,6884098.93,5651724.72,6833732.50,6833732.50,'0','002','001'
10011172,49281.53,49281.53,49281.53,48688.09,49132.50,49132.50,49132.50,49132.50,49132.50,49132.50,49281.53,49281.53,49281.53,48983.92,48983.92,48983.92,'0','002','001'
10011173,10405879.49,10405879.49,10405879.49,10249356.14,10353250.47,10353250.47,10405879.49,10405879.49,10405879.49,10405879.49,10405879.49,10405879.49,10405879.49,10353250.47,10353250.47,10353250.47,'0','002','001'
10011174,250000.00,250000.00,250000.00,250000.00,250000.00,250000.00,250000.00,250000.00,250000.00,250000.00,250000.00,250000.00,250000.00,250000.00,250000.00,250000.00,'0','002','001'
10011175,0.00,0.00,0.00,250000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,250000.00,250000.00,250000.00,'0','002','001'
10011176,379195.07,379195.07,379195.07,379195.07,379195.07,379195.07,379195.07,379195.07,379195.07,379195.07,379195.07,379195.07,379195.07,379195.07,379195.07,379195.07,'0','002','001'
10011177,0.00,0.00,0.00,250000.00,250000.00,250000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,250000.00,250000.00,250000.00,'0','002','001'
10011178,500000.00,500000.00,500000.00,500000.00,500000.00,500000.00,500000.00,500000.00,500000.00,500000.00,500000.00,500000.00,500000.00,500000.00,500000.00,500000.00,'0','002','001'
10011179,4632822.92,3912822.92,3912822.92,5024828.63,3551332.22,3551332.22,3552035.82,3912035.82,3912035.82,3912822.92,3912822.92,3912822.92,4632822.92,3070688.44,3070688.44,3431332.22,'0','002','001'
10011180,10107300.96,10107300.96,10107300.96,10129132.39,10107300.96,10107300.96,10107300.96,10107300.96,10107300.96,10107300.96,10107300.96,10107300.96,10107300.96,10107300.96,10107300.96,10107300.96,'0','002','001'
10011181,250000.00,250000.00,250000.00,250000.00,250000.00,250000.00,250000.00,250000.00,250000.00,250000.00,250000.00,250000.00,250000.00,250000.00,250000.00,250000.00,'0','002','001'
10011182,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,'0','002','001'
10011220,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,'0','004','001'
10011220,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,'0','005','001'
10011290,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,'0','004','001'
10011430,590380.00,590380.00,590380.00,312500.00,591064.56,590979.40,590380.00,590380.00,590380.00,590380.00,590380.00,590380.00,590380.00,590380.00,590380.00,590380.00,'0','002','001'
10011430,957000.00,957000.00,957000.00,0.00,957000.00,957000.00,957000.00,957000.00,957000.00,957000.00,957000.00,957000.00,957000.00,957000.00,957000.00,957000.00,'0','004','001'
10011430,3128411.44,3128411.44,3128411.44,0.00,3128411.44,3128411.44,3128411.44,3128411.44,3128411.44,3128411.44,3128411.44,3128411.44,3128411.44,3128411.44,3128411.44,3128411.44,'0','005','001'
10011430,1337361.48,1337361.48,1337361.48,0.00,1337361.48,1337361.48,1337361.48,1337361.48,1337361.48,1337361.48,1337361.48,1337361.48,1337361.48,1337361.48,1337361.48,1337361.48,'0','006','001'
10011430,7621526.00,7621526.00,7621526.00,0.00,7250000.00,7621526.00,7621526.00,7621526.00,7621526.00,7621526.00,7621526.00,7621526.00,7621526.00,2000000.00,2000000.00,2250000.00,'0','007','001'
10011440,7624578.00,7624578.00,7624578.00,7624578.00,7624578.00,7624578.00,7624578.00,7624578.00,7624578.00,7624578.00,7624578.00,7624578.00,7624578.00,7624578.00,7624578.00,7624578.00,'0','002','001'
10011440,2356454.50,2356454.50,2356454.50,0.00,2356454.50,2356454.50,2356454.50,2356454.50,2356454.50,2356454.50,2356454.50,2356454.50,2356454.50,2356454.50,2356454.50,2356454.50,'0','004','001'
10011440,3442443.84,3442443.84,1330180.23,0.00,1330180.23,1330180.23,1330180.23,1330180.23,1330180.23,1330180.23,1330180.23,3442443.84,3442443.84,1330180.23,1330180.23,1330180.23,'0','005','001'
10011440,3817462.94,3817462.94,3817462.94,0.00,3817462.94,3817462.94,3817462.94,3817462.94,3817462.94,3817462.94,3817462.94,3817462.94,3817462.94,3817462.94,3817462.94,3817462.94,'0','006','001'
10011440,2572681.34,2572681.34,2572681.34,0.00,2572681.34,2572681.34,2572681.34,2572681.34,2572681.34,2572681.34,2572681.34,2572681.34,2572681.34,2572681.34,2572681.34,2572681.34,'0','007','001'
10011460,2724965.04,2705957.04,2675757.04,2514303.54,2597255.24,2627255.24,2627255.24,2627255.24,2672255.24,2676955.24,2675757.04,2705957.04,2724965.04,2584941.24,2584941.24,2584941.24,'0','002','001'
10011460,1974809.56,1974809.56,1949509.56,0.00,1878155.16,1884155.16,1884755.16,1921004.91,1923509.81,1929509.81,1949509.56,1974809.56,1974809.56,1878155.16,1878155.16,1878155.16,'0','004','001'
10011460,1216752.19,1216752.19,1189402.19,0.00,1074931.19,1100803.19,1100803.19,1118402.19,1118402.19,1189402.19,1189402.19,1216752.19,1216752.19,1074931.19,1074931.19,1074931.19,'0','005','001'
10011460,1243546.52,1237210.52,1237210.52,0.00,1174757.52,1200338.52,1200338.52,1237210.52,1237210.52,1237210.52,1237210.52,1237210.52,1243546.52,1174757.52,1174757.52,1174757.52,'0','006','001'
10011460,1597785.97,1597785.97,1923925.23,0.00,1888245.23,1903245.23,1903245.23,1911745.23,1923925.23,1923925.23,1923925.23,1597785.97,1597785.97,1594021.70,1599516.70,1627631.70,'0','007','001'
10011460,1030600.06,992456.06,356489.26,0.00,344309.26,344309.26,344309.26,344309.26,356489.26,356489.26,356489.26,992456.06,1030600.06,337109.26,337109.26,344309.26,'0','008','001'
10011460,824622.41,514173.65,400023.65,0.00,392523.65,400023.65,400023.65,400023.65,400023.65,400023.65,400023.65,514173.65,824622.41,408583.45,409134.65,392523.65,'0','009','001'
10011460,289925.90,289925.90,286925.90,0.00,263425.90,278425.90,278425.90,286925.90,286925.90,286925.90,286925.90,289925.90,289925.90,0.00,0.00,0.00,'0','010','001'
10011480,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,'0','002','001'
10011480,2000.00,2000.00,2000.00,0.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,'0','004','001'
10011480,2000.00,2000.00,2000.00,0.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,'0','005','001'
10011480,2000.00,2000.00,2000.00,0.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,'0','006','001'
10011480,4000.00,4000.00,6000.00,0.00,6000.00,6000.00,6000.00,6000.00,6000.00,6000.00,6000.00,4000.00,4000.00,4000.00,4000.00,4000.00,'0','007','001'
10011480,2000.00,2000.00,2000.00,0.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,'0','008','001'
10011480,2000.00,2000.00,2000.00,0.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,'0','009','001'
10011480,2000.00,2000.00,2000.00,0.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,0.00,0.00,0.00,'0','010','001'
10011490,379622.24,1434786.80,377443.44,343482.24,485680.18,362482.24,360202.24,353482.24,362082.24,353482.24,377443.44,1434786.80,379622.24,381582.24,391414.24,616316.24,'0','002','001'
10011490,81550.84,79190.84,229870.84,0.00,88690.84,82190.84,93164.84,80190.84,235082.84,79690.84,229870.84,79190.84,81550.84,187444.66,94696.84,104390.84,'0','004','001'
10011490,216879.00,205849.00,214939.00,0.00,197386.50,197819.00,199599.00,198819.00,197819.00,214819.00,214939.00,205849.00,216879.00,128046.00,220419.00,207819.00,'0','005','001'
10011490,3040.00,9500.00,7200.00,0.00,100.00,20500.00,0.00,0.00,9300.00,94000.00,7200.00,9500.00,3040.00,14480.00,3600.00,252800.00,'0','006','001'
10011490,365561.96,350281.96,349761.96,0.00,372522.50,350262.50,351761.96,349761.96,441031.96,414217.36,349761.96,350281.96,365561.96,373437.71,353822.50,373352.50,'0','007','001'
10011490,0.00,2260.00,0.00,0.00,0.00,0.00,2000.00,0.00,89170.00,64455.40,0.00,2260.00,0.00,600.00,0.00,0.00,'0','008','001'
10011490,29591.40,62000.00,260.00,0.00,2000.00,0.00,4200.00,0.00,600.00,0.00,260.00,62000.00,29591.40,200.00,0.00,0.00,'0','009','001'
10011490,3000.00,520.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,520.00,3000.00,0.00,0.00,0.00,'0','010','001'
10011500,343482.24,343482.24,348482.24,343482.24,343482.24,343482.24,348482.24,348482.24,348482.24,348482.24,348482.24,343482.24,343482.24,343482.24,343482.24,343482.24,'0','002','001'
10011500,77190.84,77190.84,77190.84,0.00,3500.00,3500.00,3500.00,3500.00,3500.00,77190.84,77190.84,77190.84,77190.84,3500.00,3500.00,3500.00,'0','004','001'
10011500,158257.50,158257.50,157657.50,0.00,60748.00,60748.00,67980.30,67980.30,67980.30,67980.30,157657.50,158257.50,158257.50,0.00,0.00,12149.60,'0','005','001'
10011500,164375.65,164375.65,164375.65,0.00,35182.25,35182.25,35182.25,35182.25,35182.25,164375.65,164375.65,164375.65,164375.65,0.00,0.00,35182.25,'0','007','001'
10011530,134536.45,132247.89,107172.37,154201.62,129712.93,114791.33,117033.77,101202.71,113386.83,94624.20,107172.37,132247.89,134536.45,163011.20,154550.08,135298.61,'0','002','001'
10011530,90590.78,90006.78,73534.59,0.00,140380.30,112746.40,102041.61,90573.65,84704.69,80969.17,73534.59,90006.78,90590.78,37472.46,25910.97,14349.48,'0','004','001'
10011530,73541.75,73541.75,84871.65,0.00,150622.82,135340.67,120033.99,104248.09,101810.04,93291.78,84871.65,73541.75,73541.75,57590.75,45445.47,39534.26,'0','005','001'
10011530,49006.98,49006.98,50736.50,0.00,79289.72,74905.28,73292.80,63995.27,54749.94,51796.07,50736.50,49006.98,49006.98,48059.80,37865.67,29806.54,'0','006','001'
10011530,71338.78,71338.78,98129.59,0.00,46401.06,128389.39,134942.84,122758.83,110721.65,100771.84,98129.59,71338.78,71338.78,50763.24,50398.15,47321.37,'0','007','001'
10011530,138030.05,16503.18,16666.30,0.00,24484.81,23090.89,21696.97,20303.09,19056.07,17809.09,16666.30,16503.18,138030.05,37254.19,36129.48,24484.81,'0','008','001'
10011530,85726.23,10726.23,12831.00,0.00,15982.46,17285.04,15336.89,18125.82,17040.54,14935.77,12831.00,10726.23,85726.23,0.00,0.00,4448.30,'0','009','001'
10011530,14220.00,14220.00,15000.00,0.00,0.00,0.00,15000.00,15000.00,15000.00,15000.00,15000.00,14220.00,14220.00,0.00,0.00,0.00,'0','010','001'
10011560,0.00,0.00,0.00,6838.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,'0','002','001'
10011590,2478890.00,2478890.00,2478890.00,2592190.00,2478890.00,2478890.00,2478890.00,2478890.00,2478890.00,2478890.00,2478890.00,2478890.00,2478890.00,2478890.00,2478890.00,2478890.00,'0','002','001'
10011590,3065090.00,1995090.00,1995090.00,0.00,1821690.00,1995090.00,1995090.00,1995090.00,1995090.00,1995090.00,1995090.00,1995090.00,3065090.00,1821690.00,1821690.00,1821690.00,'0','004','001'
10011590,2179165.00,2179165.00,2179165.00,0.00,2179165.00,2179165.00,2179165.00,2179165.00,2179165.00,2179165.00,2179165.00,2179165.00,2179165.00,2179165.00,2179165.00,2179165.00,'0','005','001'
10011590,1886643.00,1886643.00,1886643.00,0.00,1798042.00,1798042.00,1886642.00,1886642.00,1886643.00,1886643.00,1886643.00,1886643.00,1886643.00,1798042.00,1798042.00,1798042.00,'0','006','001'
10011590,1820972.00,1820972.00,2069572.00,0.00,1896172.00,2069572.00,2069572.00,2069572.00,2069572.00,2069572.00,2069572.00,1820972.00,1820972.00,1659030.00,1659030.00,1722772.00,'0','007','001'
10011590,425800.00,425800.00,337200.00,0.00,250500.00,337200.00,337200.00,337200.00,337200.00,337200.00,337200.00,425800.00,425800.00,167000.00,167000.00,250500.00,'0','008','001'
10011590,422601.00,334001.00,334001.00,0.00,334001.00,334001.00,334001.00,334001.00,334001.00,334001.00,334001.00,334001.00,422601.00,334000.00,334000.00,334001.00,'0','009','001'
